36,0.13381,0.12788,0.8,0.78889,0.64028,0.8,0.4,1,0.8,0.46667,0.77596,0.8,0.79081,0.65297,0.8,0.42889,1,0.8,0.49742,0.78489
37,0.083604,0.083594,1,1,0.67659,1,0.5,1,1,0.64484,0.80428,1,1,0.66227,1,0.47333,1,1,0.62675,0.79466
38,0.11444,0.11223,0.9,0.85,0.6381,0.9,0.38,1,0.9,0.47024,0.77198,0.9,0.84706,0.64974,0.9,0.42222,1,0.9,0.51906,0.78282
39,0.1431,0.14099,0.9,0.45,0.57222,0.9,0.18,1,0.9,0.2,0.71905,0.9,0.83277,0.59025,0.89778,0.26,1,0.89888,0.32914,0.7369
40,0.10674,0.10628,1,0.85,0.6381,0.96,0.38,1,0.975,0.49087,0.77198,1,0.97059,0.61252,0.98889,0.35556,1,0.99412,0.51004,0.75827
41,0.115,0.11285,1,0.6,0.59286,1,0.26,1,1,0.33889,0.73853,1,0.9,0.59854,1,0.28889,1,1,0.39833,0.74418
42,0.12268,0.12316,0.9,0.65,0.59722,0.9,0.26,1,0.9,0.31429,0.73956,0.9,0.94643,0.58587,0.9,0.25556,1,0.9,0.33701,0.73435
43,0.10368,0.10531,1,0.8,0.63175,1,0.38,1,1,0.50079,0.77003,1,0.99583,0.62153,0.99778,0.38222,1,0.99888,0.54082,0.76561
44,0.11831,0.11776,0.8,0.69444,0.68512,0.8,0.48,1,0.8,0.52024,0.80501,0.8,0.89349,0.66934,0.8,0.46,1,0.8,0.52393,0.79575
45,0.11542,0.11678,1,0.7,0.61032,1,0.32,1,1,0.42579,0.75336,1,1,0.61024,1,0.33778,1,1,0.47543,0.75525
46,0.10191,0.10282,0.9,0.9375,0.64881,0.9,0.44,1,0.9,0.56044,0.7848,0.9,0.94643,0.65549,0.9,0.45111,1,0.9,0.57114,0.78874
47,0.11246,0.11242,1,0.8,0.59702,1,0.3,1,1,0.42143,0.74505,1,0.9,0.59655,1,0.3,1,1,0.42392,0.74482
48,0.096655,0.096163,1,0.8,0.6129,1,0.34,1,1,0.4631,0.75696,1,0.9,0.62589,1,0.38,1,1,0.51939,0.76743
49,0.095452,0.095936,1,0.9,0.62837,1,0.38,1,1,0.51627,0.76838,1,1,0.62212,1,0.38222,1,1,0.53804,0.76592
50,0.13146,0.12316,0.8,0.68889,0.62976,0.8,0.36,1,0.8,0.40357,0.76662,0.8,0.89221,0.65163,0.8,0.42,1,0.8,0.48457,0.78315
51,0.11606,0.11526,0.9,0.74444,0.61587,0.9,0.34,1,0.9,0.42738,0.75813,0.9,0.94767,0.63032,0.9,0.36444,1,0.9,0.4555,0.76697
52,0.13716,0.13865,0.7,0.62302,0.6623,0.7,0.42,1,0.7,0.43095,0.78761,0.7,0.72762,0.65361,0.7,0.41778,1,0.7,0.44443,0.78379
53,0.11814,0.12,0.7,0.83889,0.73988,0.7,0.62,1,0.7,0.65238,0.84592,0.7,0.84052,0.719,0.7,0.57333,1,0.7,0.60866,0.83109
54,0.11624,0.11358,0.9,0.74444,0.60893,0.9,0.32,1,0.9,0.40357,0.75263,0.9,0.94767,0.62282,0.9,0.35111,1,0.9,0.44447,0.76213
55,0.09,0.089853,1,0.9,0.70337,1,0.5,1,1,0.60198,0.81454,1,0.99,0.68332,0.99778,0.47556,1,0.99888,0.59029,0.80357
56,0.089285,0.086158,1,0.9,0.66508,1,0.46,1,1,0.58968,0.79427,1,0.995,0.66837,0.99778,0.47333,1,0.99888,0.61744,0.79705
57,0.101,0.10198,1,0.9,0.61151,1,0.34,1,1,0.47262,0.75623,1,1,0.60439,1,0.32444,1,1,0.46465,0.75104
58,0.11622,0.11591,0.8,0.69444,0.66528,0.8,0.42,1,0.8,0.45079,0.78878,0.8,0.89284,0.67868,0.8,0.45778,1,0.8,0.49753,0.79945
59,0.10568,0.10433,1,0.8,0.57917,1,0.26,1,1,0.38571,0.73223,1,1,0.60467,1,0.33333,1,1,0.48244,0.75223
60,0.11335,0.1126,0.9,0.64444,0.64008,0.9,0.38,1,0.9,0.44365,0.77376,0.9,0.84643,0.64736,0.9,0.39778,1,0.9,0.4764,0.77866
61,0.11121,0.10659,0.7,0.73889,0.76389,0.7,0.62,1,0.7,0.60635,0.85558,0.7,0.84179,0.77368,0.7,0.64889,1,0.7,0.63963,0.86369
62,0.12292,0.12043,0.8,0.67302,0.61786,0.8,0.34,1,0.8,0.39762,0.75904,0.8,0.87675,0.62992,0.8,0.37111,1,0.8,0.43901,0.76783
63,0.11645,0.11421,0.9,0.84444,0.61448,0.9,0.34,1,0.9,0.4369,0.75739,0.9,0.94886,0.6311,0.9,0.37333,1,0.9,0.47385,0.76825
64,0.10137,0.097561,1,0.9,0.65119,1,0.42,1,1,0.54206,0.78328,1,0.9,0.65112,1,0.42222,1,1,0.5492,0.78339
65,0.1176,0.11537,0.8,0.85556,0.66369,0.78,0.46,1,0.78889,0.52857,0.79354,0.8,0.89473,0.67703,0.8,0.48,1,0.8,0.55167,0.80134
66,0.13722,0.13762,0.9,0.7,0.55893,0.9,0.24,1,0.9,0.34643,0.71172,0.9,0.89565,0.57439,0.89778,0.29111,1,0.89888,0.4197,0.72461
67,0.10072,0.10003,0.9,0.91667,0.64286,0.9,0.42,1,0.9,0.55231,0.77955,0.9,0.92373,0.65382,0.9,0.44889,1,0.9,0.58149,0.78779
68,0.10316,0.099975,0.9,0.84444,0.64921,0.9,0.42,1,0.9,0.51627,0.78237,0.9,0.94767,0.66658,0.9,0.46667,1,0.9,0.57261,0.79552
69,0.11489,0.11782,0.8,0.8,0.69147,0.8,0.48,1,0.8,0.52143,0.80696,0.8,0.89349,0.66582,0.8,0.45333,1,0.8,0.52003,0.79336
70,0.10163,0.10228,1,0.9,0.6373,1,0.4,1,1,0.53413,0.77479,1,0.9,0.62466,1,0.38444,1,1,0.53189,0.76741
71,0.10941,0.10388,1,0.8,0.61786,1,0.34,1,1,0.45317,0.75904,1,0.9,0.63763,1,0.39111,1,1,0.51696,0.77363
72,0.1076,0.10675,0.9,0.75,0.64643,0.9,0.38,1,0.9,0.44484,0.77571,0.9,0.94643,0.65399,0.9,0.44222,1,0.9,0.5522,0.78711
73,0.10828,0.10821,1,0.8,0.6129,1,0.34,1,1,0.4631,0.75696,1,0.9,0.61183,1,0.34222,1,1,0.4724,0.75672
74,0.10449,0.10447,1,0.7,0.64087,1,0.36,1,1,0.44484,0.77095,1,0.9,0.62235,1,0.35333,1,1,0.47601,0.76248
75,0.12896,0.12628,0.9,0.54444,0.61865,0.9,0.32,1,0.9,0.36865,0.75709,0.9,0.94351,0.63687,0.89778,0.38222,1,0.89888,0.46619,0.77227
76,0.12862,0.13122,0.9,0.8,0.5881,0.9,0.28,1,0.9,0.40357,0.73864,0.9,0.91,0.56032,0.9,0.20889,1,0.9,0.32199,0.71763
77,0.12389,0.12131,0.9,0.65,0.60417,0.9,0.28,1,0.9,0.3381,0.74505,0.9,0.84706,0.62507,0.9,0.35778,1,0.9,0.4451,0.76413
78,0.091011,0.090882,1,0.9,0.65913,1,0.46,1,1,0.59762,0.79194,1,1,0.64046,1,0.42,1,1,0.57544,0.77843
79,0.12241,0.12166,1,0.8,0.58115,1,0.26,1,1,0.37976,0.73315,1,0.9,0.56493,1,0.21556,1,1,0.32913,0.72059
80,0.11001,0.10349,0.8,0.78889,0.67897,0.8,0.48,1,0.8,0.53413,0.80276,0.8,0.89412,0.71024,0.8,0.55333,1,0.8,0.62216,0.82479
81,0.12359,0.12724,0.8,0.79444,0.68373,0.8,0.48,1,0.8,0.52976,0.80428,0.8,0.89286,0.65771,0.8,0.43556,1,0.8,0.50148,0.78768
82,0.09341,0.0913,1,0.9,0.64425,1,0.42,1,1,0.55794,0.78029,1,1,0.65096,1,0.43111,1,1,0.57332,0.78433
83,0.11128,0.11304,1,0.7,0.59345,1,0.28,1,1,0.38214,0.74121,1,0.9,0.59197,1,0.28222,1,1,0.39694,0.74068
84,0.10924,0.10764,0.9,0.75,0.63254,0.9,0.36,1,0.9,0.4369,0.76722,0.9,0.94828,0.64384,0.9,0.41556,1,0.9,0.52965,0.77905
85,0.12238,0.12509,0.8,0.89444,0.68036,0.8,0.48,1,0.8,0.54524,0.80263,0.8,0.89087,0.66225,0.8,0.45111,1,0.8,0.52017,0.79173
86,0.12088,0.1218,1,0.9,0.59365,1,0.3,1,1,0.4369,0.74341,1,0.96538,0.58508,0.98222,0.28667,1,0.99044,0.43168,0.73782
87,0.10263,0.10328,0.8,0.8,0.75972,0.8,0.6,1,0.8,0.61587,0.85068,0.8,0.89349,0.72614,0.8,0.59333,1,0.8,0.6608,0.83686
88,0.09752,0.097628,1,0.9,0.61845,1,0.36,1,1,0.49643,0.76172,1,1,0.61421,1,0.36,1,1,0.51165,0.75974
89,0.093183,0.095395,0.9,0.95,0.72897,0.9,0.58,1,0.9,0.66429,0.8361,0.9,0.94578,0.6921,0.9,0.52222,1,0.9,0.62848,0.81342
90,0.098872,0.097353,1,0.9,0.65119,1,0.42,1,1,0.54206,0.78328,1,0.9,0.64398,1,0.41111,1,1,0.54229,0.77897
91,0.13415,0.13368,0.8,0.68889,0.64365,0.8,0.4,1,0.8,0.45119,0.77761,0.8,0.79349,0.64998,0.8,0.39556,1,0.8,0.43245,0.77952
92,0.095368,0.095979,1,0.8,0.6504,1,0.4,1,1,0.50595,0.78004,1,1,0.62902,1,0.38,1,1,0.51435,0.76872
93,0.10712,0.1078,0.9,0.94444,0.65179,0.9,0.44,1,0.9,0.55357,0.78596,0.9,0.94706,0.64046,0.9,0.40889,1,0.9,0.51986,0.77697
94,0.12095,0.12677,0.8,0.66667,0.65734,0.8,0.42,1,0.8,0.48128,0.78553,0.8,0.75987,0.62797,0.79778,0.36889,1,0.79888,0.44332,0.76681
95,0.10164,0.099301,1,1,0.60119,1,0.32,1,1,0.46429,0.74908,1,1,0.61712,1,0.35778,1,1,0.49685,0.76083
96,0.10731,0.10737,0.9,0.75,0.65833,0.9,0.4,1,0.9,0.45873,0.78328,0.9,0.94512,0.63867,0.9,0.40444,1,0.9,0.51633,0.77573
97,0.094362,0.095862,1,0.9,0.6373,1,0.4,1,1,0.53413,0.77479,1,1,0.63035,1,0.38444,1,1,0.5281,0.76956
98,0.11923,0.11389,0.8,0.68889,0.67421,0.8,0.44,1,0.8,0.47024,0.79519,0.8,0.89473,0.68944,0.8,0.48889,1,0.8,0.53263,0.80803
99,0.11161,0.10984,0.9,0.74444,0.67817,0.9,0.46,1,0.9,0.52976,0.79952,0.9,0.84643,0.65587,0.9,0.43333,1,0.9,0.53217,0.78666
100,0.10975,0.11038,0.9,0.75,0.68115,0.9,0.46,1,0.9,0.52421,0.80068,0.9,0.93957,0.66819,0.89778,0.46,1,0.89888,0.55562,0.79541
101,0.10657,0.10464,1,0.9,0.58869,1,0.28,1,1,0.40714,0.73883,1,1,0.60508,1,0.33778,1,1,0.4938,0.75288
102,0.12744,0.12975,0.7,0.73889,0.69762,0.7,0.5,1,0.7,0.50595,0.81277,0.7,0.83412,0.6866,0.7,0.50444,1,0.7,0.54594,0.80864
103,0.10905,0.11131,0.9,0.75,0.63948,0.9,0.36,1,0.9,0.42103,0.77021,0.9,0.94706,0.63516,0.9,0.37778,1,0.9,0.47016,0.77079
104,0.11356,0.11148,0.9,0.84444,0.67401,0.9,0.48,1,0.9,0.57579,0.80068,0.9,0.94706,0.65886,0.9,0.45556,1,0.9,0.56827,0.79081
105,0.090049,0.091072,1,1,0.64286,1,0.42,1,1,0.56746,0.77955,1,1,0.63386,1,0.4,1,1,0.55166,0.77305
106,0.1106,0.10952,0.9,0.74444,0.62679,0.9,0.36,1,0.9,0.43929,0.76545,0.9,0.94643,0.64258,0.9,0.40889,1,0.9,0.50945,0.77808
107,0.11823,0.11995,0.9,0.7375,0.61984,0.9,0.36,1,0.9,0.45806,0.76245,0.9,0.93662,0.59974,0.9,0.31778,1,0.9,0.43017,0.74825
108,0.10249,0.10081,1,0.8,0.64762,1,0.4,1,1,0.50278,0.77944,1,0.9,0.63588,1,0.37556,1,1,0.49472,0.77083
109,0.12104,0.11891,1,0.7,0.5756,1,0.24,1,1,0.34643,0.72839,1,0.96667,0.58672,0.99333,0.28889,1,0.99655,0.43614,0.73886
110,0.099288,0.099838,1,0.6,0.60754,1,0.28,1,1,0.35595,0.7467,1,1,0.60957,1,0.32,1,1,0.43901,0.75278
111,0.12665,0.12572,0.8,0.78889,0.65317,0.8,0.42,1,0.8,0.47262,0.7842,0.8,0.89081,0.65035,0.8,0.41111,1,0.8,0.4626,0.78172
112,0.10781,0.10715,0.9,0.75,0.6631,0.9,0.4,1,0.9,0.45595,0.7848,0.9,0.94706,0.65652,0.9,0.42,1,0.9,0.5011,0.78532
113,0.11816,0.117,1,0.8,0.57222,1,0.24,1,1,0.3619,0.72674,1,1,0.59637,1,0.31556,1,1,0.46747,0.74637
114,0.11391,0.1173,0.7,0.8375,0.72183,0.7,0.56,1,0.7,0.58544,0.83004,0.7,0.83729,0.71072,0.7,0.55556,1,0.7,0.58308,0.82569
115,0.11404,0.11278,1,0.8,0.57222,1,0.24,1,1,0.3619,0.72674,1,1,0.5735,1,0.25111,1,1,0.392,0.72844
116,0.11767,0.10913,1,0.7,0.61726,1,0.32,1,1,0.40992,0.75636,1,0.8,0.65193,1,0.39556,1,1,0.49339,0.78021
117,0.11898,0.11616,0.8,0.69444,0.67123,0.8,0.44,1,0.8,0.47262,0.79402,0.8,0.89473,0.67235,0.8,0.46889,1,0.8,0.54012,0.79793
118,0.11376,0.10576,1,0.7,0.61726,1,0.32,1,1,0.40992,0.75636,1,0.875,0.63002,0.99778,0.36222,1,0.99888,0.47477,0.76686
119,0.095039,0.09639,1,0.9,0.64821,1,0.42,1,1,0.54603,0.78212,1,1,0.63558,1,0.39333,1,1,0.53222,0.77298
120,0.12708,0.12542,0.8,0.78889,0.64028,0.8,0.4,1,0.8,0.46667,0.77596,0.8,0.88937,0.63931,0.8,0.38889,1,0.8,0.44691,0.77411
121,0.097554,0.090379,0.9,0.84444,0.69484,0.9,0.52,1,0.9,0.60754,0.81467,0.9,0.94767,0.71724,0.9,0.56444,1,0.9,0.66195,0.82907
122,0.10991,0.10842,1,0.8,0.59702,1,0.3,1,1,0.42143,0.74505,1,1,0.59884,1,0.31111,1,1,0.44553,0.74708
123,0.10326,0.10405,1,0.9,0.63036,1,0.38,1,1,0.51032,0.7693,1,1,0.60535,1,0.32444,1,1,0.46631,0.7513
124,0.10279,0.1043,1,1,0.61111,1,0.34,1,1,0.48413,0.75574,1,1,0.61078,1,0.32889,1,1,0.46166,0.75418
125,0.12195,0.1195,0.8,0.67302,0.65258,0.8,0.42,1,0.8,0.47698,0.78402,0.8,0.88785,0.6636,0.8,0.45333,1,0.8,0.51768,0.79274
126,0.1251,0.12084,1,0.8,0.58115,1,0.26,1,1,0.37976,0.73315,1,0.89091,0.59111,0.99778,0.29111,1,0.99888,0.42408,0.74121
127,0.11343,0.11575,1,0.6,0.57698,1,0.22,1,1,0.29722,0.72662,1,1,0.57072,1,0.21333,1,1,0.30372,0.72299
128,0.11495,0.1122,1,0.76667,0.59504,0.98,0.3,1,0.98889,0.42024,0.74414,1,0.97727,0.60026,0.98889,0.32667,1,0.99412,0.47638,0.74945
129,0.099871,0.097073,1,0.8,0.6129,1,0.34,1,1,0.4631,0.75696,1,1,0.61269,1,0.35556,1,1,0.50794,0.75849
130,0.12494,0.12073,0.9,0.84444,0.62143,0.9,0.36,1,0.9,0.46071,0.76289,0.9,0.94767,0.62541,0.9,0.36889,1,0.9,0.48129,0.76526
131,0.093671,0.093529,0.9,0.94444,0.69544,0.9,0.54,1,0.9,0.65079,0.81735,0.9,0.94706,0.68817,0.9,0.52667,1,0.9,0.64369,0.81236
132,0.12239,0.12116,0.9,0.74444,0.59504,0.9,0.28,1,0.9,0.35595,0.74164,0.9,0.94512,0.60203,0.9,0.30444,1,0.9,0.39438,0.74756
133,0.12165,0.11529,0.9,0.64444,0.64087,0.9,0.36,1,0.9,0.4131,0.77095,0.9,0.84512,0.6405,0.9,0.38222,1,0.9,0.45777,0.77389
134,0.096671,0.095981,1,0.9,0.63532,1,0.4,1,1,0.54008,0.77388,1,1,0.61732,1,0.37333,1,1,0.53538,0.76263
135,0.098968,0.10093,1,0.8,0.62679,1,0.38,1,1,0.51071,0.76795,1,1,0.61835,1,0.36222,1,1,0.51276,0.76161
136,0.11793,0.11716,0.9,0.84444,0.65813,0.9,0.44,1,0.9,0.53413,0.78878,0.9,0.94226,0.66063,0.89778,0.45111,1,0.89888,0.55192,0.79117
137,0.12724,0.12689,0.8,0.77857,0.6629,0.8,0.44,1,0.8,0.50595,0.79029,0.8,0.78121,0.64756,0.8,0.42222,1,0.8,0.49576,0.78192
138,0.089932,0.090686,1,0.9,0.65813,1,0.44,1,1,0.56587,0.78878,1,1,0.64311,1,0.41333,1,1,0.55882,0.7786
139,0.11002,0.10939,1,0.8,0.59901,1,0.3,1,1,0.41548,0.74597,1,1,0.62004,1,0.35556,1,1,0.48776,0.76175
140,0.1086,0.10853,0.9,0.84444,0.63036,0.9,0.38,1,0.9,0.47857,0.7693,0.9,0.94706,0.63691,0.9,0.39333,1,0.9,0.49616,0.77353
141,0.10546,0.10486,0.9,0.65,0.69226,0.9,0.46,1,0.9,0.50198,0.80501,0.9,0.94643,0.66688,0.9,0.42889,1,0.9,0.49617,0.79083
142,0.12095,0.11817,0.9,0.54444,0.60476,0.9,0.28,1,0.9,0.32103,0.7461,0.9,0.94767,0.62372,0.9,0.33778,1,0.9,0.41078,0.761
143,0.11883,0.11864,0.9,0.6375,0.65675,0.9,0.4,1,0.9,0.45766,0.78285,0.9,0.84512,0.64015,0.9,0.38444,1,0.9,0.46445,0.774
144,0.11962,0.1165,1,0.7,0.6123,1,0.32,1,1,0.41984,0.75428,1,0.8,0.6074,1,0.31778,1,1,0.431,0.75179
145,0.12405,0.11972,0.8,0.69444,0.65337,0.8,0.4,1,0.8,0.4369,0.7812,0.8,0.88767,0.65697,0.8,0.43333,1,0.8,0.50492,0.78702
146,0.11052,0.10625,0.9,0.8375,0.60952,0.9,0.34,1,0.9,0.44973,0.75531,0.9,0.93919,0.64176,0.9,0.40667,1,0.9,0.50571,0.77762
147,0.11164,0.11097,1,0.8,0.6129,1,0.34,1,1,0.4631,0.75696,1,0.9,0.60282,1,0.32667,1,1,0.47034,0.75066
148,0.10843,0.10955,1,0.9,0.61151,1,0.34,1,1,0.47262,0.75623,1,1,0.58944,1,0.28444,1,1,0.41331,0.73972
149,0.097086,0.094716,1,0.8,0.62679,1,0.36,1,1,0.47103,0.76545,1,1,0.62252,1,0.36667,1,1,0.50137,0.76429
150,0.12156,0.11979,0.9,0.84444,0.61448,0.9,0.34,1,0.9,0.4369,0.75739,0.9,0.94767,0.62457,0.9,0.35556,1,0.9,0.44872,0.76345
151,0.1016,0.099726,1,0.7,0.61032,1,0.32,1,1,0.42579,0.75336,1,1,0.60705,1,0.34,1,1,0.48679,0.75416
152,0.11428,0.10981,1,0.8,0.5881,1,0.28,1,1,0.40357,0.73864,1,0.9,0.59979,1,0.31778,1,1,0.45768,0.74829
153,0.1162,0.11524,1,0.7,0.56865,1,0.22,1,1,0.32262,0.72289,1,0.9,0.57997,1,0.25333,1,1,0.36978,0.7318
154,0.11853,0.11672,0.9,0.75,0.64345,0.9,0.38,1,0.9,0.44881,0.77454,0.9,0.84081,0.64282,0.89778,0.41333,1,0.89888,0.51926,0.7786
155,0.11052,0.10556,1,0.7,0.5756,1,0.24,1,1,0.34643,0.72839,1,1,0.60718,1,0.32667,1,1,0.45155,0.7528
156,0.1181,0.11777,1,0.6,0.57004,1,0.22,1,1,0.3131,0.72363,1,0.9,0.57717,1,0.24667,1,1,0.36083,0.72982
157,0.12559,0.12458,0.9,0.74444,0.61786,0.9,0.34,1,0.9,0.42143,0.75904,0.9,0.84643,0.61798,0.9,0.34,1,0.9,0.4263,0.75888
158,0.13031,0.13081,0.7,0.71746,0.67599,0.7,0.48,1,0.7,0.51429,0.8016,0.7,0.83714,0.68487,0.7,0.47556,1,0.7,0.48041,0.80455
159,0.10935,0.1064,0.9,0.74444,0.64643,0.9,0.38,1,0.9,0.44643,0.77571,0.9,0.94643,0.65155,0.9,0.41556,1,0.9,0.50409,0.78267
160,0.11204,0.11296,1,0.7,0.59147,1,0.28,1,1,0.3881,0.74029,1,1,0.57289,1,0.24444,1,1,0.37537,0.72747
161,0.088123,0.092383,1,1,0.67341,1,0.46,1,1,0.58651,0.79714,1,1,0.63304,1,0.38444,1,1,0.51936,0.77076
162,0.095846,0.095522,1,0.8,0.6248,1,0.36,1,1,0.47698,0.76454,1,1,0.61937,1,0.36667,1,1,0.51436,0.76278
163,0.12822,0.12879,0.8,0.47302,0.59782,0.8,0.28,1,0.8,0.3131,0.74311,0.8,0.88277,0.62262,0.8,0.35333,1,0.8,0.4203,0.7624
164,0.10416,0.10421,1,0.7,0.62004,1,0.32,1,1,0.4131,0.75696,1,1,0.59919,1,0.3,1,1,0.42478,0.7458
165,0.12232,0.1216,0.9,0.75,0.63254,0.9,0.36,1,0.9,0.4369,0.76722,0.9,0.93467,0.62282,0.89778,0.36667,1,0.89888,0.47701,0.76411
166,0.12885,0.12607,0.9,0.52857,0.5631,0.9,0.2,1,0.9,0.26548,0.71813,0.9,0.82969,0.58566,0.9,0.27556,1,0.9,0.37813,0.737
167,0.13383,0.13014,0.8,0.58194,0.64702,0.8,0.4,1,0.8,0.43861,0.77925,0.8,0.7928,0.65598,0.8,0.42,1,0.8,0.46795,0.78514
168,0.11836,0.11768,0.9,0.84444,0.63036,0.9,0.38,1,0.9,0.47857,0.7693,0.9,0.94643,0.62907,0.9,0.38222,1,0.9,0.4948,0.7687
169,0.11055,0.10732,1,0.8,0.59008,1,0.28,1,1,0.39762,0.73956,1,0.9,0.60208,1,0.32,1,1,0.45675,0.74957
